date,topic_score,id,collection,title
1978-01-15 00:00:00,0.751271,rb_1974.04.20_doc_I-43,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1976-09-15 00:00:00,0.702616,be_1974.04.16_doc_VI-47,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1978-01-15 00:00:00,0.678048,rb_1974.04.20_doc_I-45,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1975-12-15 00:00:00,0.616689,rb_1974.05.23_doc_II-13,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como ministro das Relacoes Exteriores, nas relacoes entre o Brasil e Portugal. O dossie contem informacoes sobre a designac? do general Dafontoura para o posto de embaixador brasileiro, em Portugal; a miss? ao Brasil do primeiro-ministro portugues Carlos Galv? de Mello, em junho de 1974, apos os aconteimentos politico de 25 de Abril, que depos o general Spinola; a viagem do titular ?Lisboa, em dezembro de 1974, para acerto da agenda de conversacoes sobre acordos vigentes, entre os dois paises, nas ?eas comercial, de cooperac? tecnica, cultural, economica e judici?ia, alem do estabelecimento de mecanismos de consultas bilaterais e de cooperac? na ONU, principalmente, com relac? ?quest? da descolonizac? da ?rica portuguesa  e a relac? do Brasil com esses paises. Inclui ainda documentos sobre o asilo politico do general Spinola e outros portugueses no Brasil, e de brasileiros em Portugal, entre os quais, Leonel Brizola, em outubro de 1977; sobre a imigrac? portuguesa; a visita ao Brasil do primeiro-ministro portugues M?io Soares, em dezembro de 1976; a independencia dos Acores (1977); a denuncia pela Assembleia portuguesa da situac? dos presos politicos brasileiros; e a visita do presidente portugues Ramalho Eanes, ao Brasil, em maio de 1978, para tratar da cooperac? lusa-brasileira, na ?rica.  "
1979-03-15 00:00:00,0.579597,ag_1974.03.15_doc_IV-59,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1978-01-15 00:00:00,0.572857,rb_1974.04.20_doc_I-57,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1975-06-15 00:00:00,0.541949,rb_1974.05.23_doc_I-32,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como ministro das Relacoes Exteriores, nas relacoes entre o Brasil e Portugal. O dossie contem informacoes sobre a designac? do general Dafontoura para o posto de embaixador brasileiro, em Portugal; a miss? ao Brasil do primeiro-ministro portugues Carlos Galv? de Mello, em junho de 1974, apos os aconteimentos politico de 25 de Abril, que depos o general Spinola; a viagem do titular ?Lisboa, em dezembro de 1974, para acerto da agenda de conversacoes sobre acordos vigentes, entre os dois paises, nas ?eas comercial, de cooperac? tecnica, cultural, economica e judici?ia, alem do estabelecimento de mecanismos de consultas bilaterais e de cooperac? na ONU, principalmente, com relac? ?quest? da descolonizac? da ?rica portuguesa  e a relac? do Brasil com esses paises. Inclui ainda documentos sobre o asilo politico do general Spinola e outros portugueses no Brasil, e de brasileiros em Portugal, entre os quais, Leonel Brizola, em outubro de 1977; sobre a imigrac? portuguesa; a visita ao Brasil do primeiro-ministro portugues M?io Soares, em dezembro de 1976; a independencia dos Acores (1977); a denuncia pela Assembleia portuguesa da situac? dos presos politicos brasileiros; e a visita do presidente portugues Ramalho Eanes, ao Brasil, em maio de 1978, para tratar da cooperac? lusa-brasileira, na ?rica.  "
1976-08-03 00:00:00,0.526668,rb_1974.04.08_doc_16,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como Ministro das Relcoes Exteriores, nas relacoes entre o Brasil e o Jap?. Tratam do projeto de criac? de uma empresa para explorac? de bauxita na regi? amazonica brasileira; das negociacoes para acordos que evitem a dupla tributac?; da cooperac? tecnologica e industrial; e da participac? japonesa no projeto siderurgico da usina de Tubar?. Inclui ainda convites, felicitacoes, agradecimentos e informacoes sobre visitas de autoridades japonesas ao Brasil e vice-versa."
1976-09-15 00:00:00,0.52281,be_1974.04.16_doc_VI-14,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1976-08-18 00:00:00,0.519425,be_1974.04.16_doc_VI-44,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1979-03-15 00:00:00,0.49602,ag_1974.03.15_doc_IV-38,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1979-06-15 00:00:00,0.480908,d_1974.04.23_doc_X-57,CPDOC,"Documentos do tipo ""Lembretes"" utilizados nos despachos do ministro das Relacoes Exteriores, Azeredo da Silveira, com o presidente Ernesto Geisel, abordando diversos assuntos, entre os quais: questoes economicas internas e externas, conflitos, conversacoes e acordos politicos entre v?ios paises, politica nuclear, questoes administrativas do Ministerio, viagens do presidente Geisel e do titular ?v?ios paises, assim como visitas de outros chanceleres e presidentes, ao Brasil, entre outros."
1978-01-15 00:00:00,0.463582,rb_1974.04.20_doc_I-42,CPDOC,"Documentos referentes ? relacoes entre o Brasil e a Franca durante a gest? de Azeredo da Silveira no Ministerio das Relacoes Exteriores, abordando as seguintes questoes: pris? do cidad? frances, Serge Michel Sevin, pelo Departamento de Ordem Politica e Social do Rio de Janeiro; apresentac? de credenciais do embaixador brasileiro na Franca, Antonio Delfim Neto, em fevereiro de 1975; negociacoes para instalac? de estacoes de rastreamento, no territorio brasileiro, para o projeto ARIANE; e contestac?, pelo governo frances, da pris? de barcos pesqueiros japoneses por autoridades brasileiras, por considerar que os barcos estavam em ?uas da Guiana Francesa. Inclui ainda informacoes sobre: a visita de Azeredo da Silveira ?Franca, em outubro de 1975, para a assinatura do acordo maritimo franco-brasileiro; viagem dos ministros franceses, Jean Sauvagnargues e Raymond Barre, em janeiro de 1976, ao Brasil, ocasi? em que foi criada a ""Grande Comiss? de Competencia Geral"", visando a examinar as relacoes franco-brasileiras; e visita do presidente Giscard D''Estaing ao Brasil, em outubro de 1978, na qual foi negociada a participac? francesa no projeto SUAPE do Complexo industrial-portu?io do Recife. Inclui ainda documentos sobre a indenizac? paga ao governo frances em face da desapropriac? do Banco Hipotec?io e Agricola de Minas Gerais; e sobre a participac? francesa no consorcio europeu para participac? nos projetos hidreletricos de Tucurui, Itaparica e Xingo."
1975-06-15 00:00:00,0.4598,rb_1974.05.23_doc_II-1,CPDOC,"Documentos referentes ?atuac? de Azeredo da Silveira, como ministro das Relacoes Exteriores, nas relacoes entre o Brasil e Portugal. O dossie contem informacoes sobre a designac? do general Dafontoura para o posto de embaixador brasileiro, em Portugal; a miss? ao Brasil do primeiro-ministro portugues Carlos Galv? de Mello, em junho de 1974, apos os aconteimentos politico de 25 de Abril, que depos o general Spinola; a viagem do titular ?Lisboa, em dezembro de 1974, para acerto da agenda de conversacoes sobre acordos vigentes, entre os dois paises, nas ?eas comercial, de cooperac? tecnica, cultural, economica e judici?ia, alem do estabelecimento de mecanismos de consultas bilaterais e de cooperac? na ONU, principalmente, com relac? ?quest? da descolonizac? da ?rica portuguesa  e a relac? do Brasil com esses paises. Inclui ainda documentos sobre o asilo politico do general Spinola e outros portugueses no Brasil, e de brasileiros em Portugal, entre os quais, Leonel Brizola, em outubro de 1977; sobre a imigrac? portuguesa; a visita ao Brasil do primeiro-ministro portugues M?io Soares, em dezembro de 1976; a independencia dos Acores (1977); a denuncia pela Assembleia portuguesa da situac? dos presos politicos brasileiros; e a visita do presidente portugues Ramalho Eanes, ao Brasil, em maio de 1978, para tratar da cooperac? lusa-brasileira, na ?rica.  "
1979-06-15 00:00:00,0.459012,d_1974.04.23_doc_X-51,CPDOC,"Documentos do tipo ""Lembretes"" utilizados nos despachos do ministro das Relacoes Exteriores, Azeredo da Silveira, com o presidente Ernesto Geisel, abordando diversos assuntos, entre os quais: questoes economicas internas e externas, conflitos, conversacoes e acordos politicos entre v?ios paises, politica nuclear, questoes administrativas do Ministerio, viagens do presidente Geisel e do titular ?v?ios paises, assim como visitas de outros chanceleres e presidentes, ao Brasil, entre outros."
1979-03-15 00:00:00,0.45344,ag_1974.01.22_doc_VI-78,CPDOC,"Documentos referentes ? questoes burocr?icas e administrativas do Itamaraty durante a atuac? de Azeredo da Silveira como ministro das Relacoes Exteriores. O dossie e constituido, primordialmente, por correspondencia entre o titular e funcion?ios do Itamaraty. Tratam de viagens de trabalho, ferias, transferencia e remocoes; credenciamentos de funcion?ios no exterior; quadro de acesso; auxilio consular a brasileiros no exterior; construc? de moradia para os funcion?ios em Brasilia; orcamento para o Ministerio; criac? e suprimento de cargos nas embaixadas; conservac? do monumento brasileiro em Pistoia (It?ia);  e processos administrativos de funcion?ios. Inclui ainda avisos (correspondencia entre Ministros) contendo orientacoes do governo para o Ministerio das Relacoes Exteriores e para a administrac? publica em geral."
1976-01-15 00:00:00,0.451743,be_1974.04.16_doc_VI-27,CPDOC,"Documentos utilizados como subsidios nas conversacoes entre o ministro das Relacoes Exteriores do Brasil, Azeredo da Silveira, e o secret?io de Estado norte-americano, Henry Kissenger. S? notas, resumos, relatorios, discursos e correspondencia, tratando de diversos assuntos, no ?bito das relacoes entre os dois paises e da politica internacional, com enfase nas questoes economicas e comerciais, tais como no interc?bio comercial de diversos produtos, taxac? de tarifas para exportac? e importac?, protecionismo e relacoes financeiras. Inclui informacoes sobre a situac? politica interna de diversos paises, principalmente America Latina e sobre reforma da Organizac? dos Estados Americanos (OEA). H?ainda documentac? sobre a relac? dos Estados Unidos com China e URSS, sobre candidatura a cargos da ONU e da OEA, sobre reunioes da Comiss? dos Direitos Humanos, dos chanceleres da Bacia do Prata, do ""Policy Planning"" e do SELA, sobre direito do mar, a quest? da energia nuclear e a situac? politica do Oriente Medio."
1979-03-15 00:00:00,0.448131,ag_1974.03.15_doc_III-12,CPDOC,"Discursos proferidos por Azeredo da Silveira e outras personalidades politicas nas mais diversas ocasioes no decorrer da sua gest? no Ministerio das Relacoes Exteriores. Destaque para o discurso do titular, concentrado nos encadernados, por ocasioes de assinatura de diversos acordos e tratados, como por exemplo o Acordo de Transporte Maritimo com a Argelia (13/04/1976)."
1977-06-15 00:00:00,0.447382,ai_1977.03.02_doc_1,CPDOC,"Documentos referentes ?proposta e institucionalizac? do Pacto Amazonico durante a gest? de Azeredo da Silveira como ministro das Relacoes Exteriores. Tratam da proposta brasileira aos paises amazonicos - Bolivia, Colombia, Equador, Guiana, Peru, Suriname e Venezuela - de celebrac? de um tratado para a regi? abranjendo as ?eas de navegac?, interconex? rodovi?ias, ferrovi?ias e fluviais, assistencia tecnica, protec? da flora e fauna, turismo, entre outras; e das negociacoes em torno da proposta, que se concretizou na assinatura do tratado, no dia 03 de julho de 1978."
1978-04-15 00:00:00,0.447022,d_1974.03.26_doc_XXXII-50,CPDOC,"Documentos referentes aos despachos de Azeredo da Silveira como ministro das Relacoes Exteriores com o presidente da Republica Ernesto Geisel. O dossie e composto por documentos do tipo ""Informacoes ao Senhor Presidente da Republica"" abordando diversos asuntos, tais como: questoes economicas internas e externas, conflitos, conversacoes e acordos politicos entre v?ios paises, politica nuclear, questoes administrativas, viagens do presidente Geisel e de Azeredo da Silveira, assim como de outros chanceleres e presidentes ao Brasil."
